24207.000000  14 60
24251.000000  33 60
24295.000000  53 60
24387.000000  100 60
24497.000000  157 60
24497.000000  157 60
24575.000000  197 60
24577.000000  198 60
24689.000000  256 60
24709.000000  267 60
24733.000000  279 60
24747.000000  286 60
24785.000000  306 60
24837.000000  333 60
24861.000000  345 60
24893.000000  362 60
24965.000000  399 60
25011.000000  423 60
25045.000000  441 60
25097.000000  468 60
25097.000000  468 60
25151.000000  496 60
25153.000000  497 60
25179.000000  510 60
25179.000000  510 60
25237.000000  540 60
25269.000000  557 60
25293.000000  569 60
25321.000000  584 60
25361.000000  605 60
25363.000000  606 60
25397.000000  623 60
25445.000000  648 60
25493.000000  673 60
25495.000000  674 60
25591.000000  724 60
25609.000000  733 60
25609.000000  733 60
25621.000000  740 60
25635.000000  747 60
25645.000000  752 60
25669.000000  765 60
25733.000000  798 60
25791.000000  828 60
25793.000000  829 60
25825.000000  845 60
25879.000000  873 60
25905.000000  887 60
25965.000000  918 60
26019.000000  946 60
26151.000000  1015 60
26187.000000  1033 60
26257.000000  1070 60
26327.000000  1106 60
26361.000000  1124 60
26415.000000  1152 60
26437.000000  1163 60
26451.000000  1171 60
26481.000000  1186 60
26481.000000  1186 60
26537.000000  1215 60
26539.000000  1216 60
26603.000000  1249 60
26605.000000  1251 60
26621.000000  1259 60
26641.000000  1269 60
26675.000000  1287 60
26689.000000  1294 60
26723.000000  1312 60
26753.000000  1327 60
26767.000000  1335 60
26767.000000  1335 60
26799.000000  1351 60
26799.000000  1351 60
26809.000000  1357 60
26829.000000  1367 60
26863.000000  1385 60
26893.000000  1400 60
26927.000000  1418 60
26957.000000  1433 60
27013.000000  1463 60
27069.000000  1491 60
27127.000000  1522 60
27183.000000  1551 60
27215.000000  1567 60
27239.000000  1580 60
27251.000000  1586 60
27271.000000  1596 60
27303.000000  1613 60
27337.000000  1631 60
27383.000000  1655 60
27407.000000  1667 60
27481.000000  1706 60
27541.000000  1737 60
27629.000000  1783 60
27661.000000  1799 60
27695.000000  1817 60
27719.000000  1829 60
27751.000000  1846 60
27751.000000  1846 60
27777.000000  1859 60
27809.000000  1876 60
27861.000000  1903 60
27951.000000  1950 60
27977.000000  1963 60
28009.000000  1980 60
28029.000000  1990 60
28031.000000  1991 60
28067.000000  2010 60
28085.000000  2019 60
28105.000000  2030 60
28131.000000  2043 60
28147.000000  2052 60
28163.000000  2060 60
28189.000000  2073 60
28201.000000  2080 60
28219.000000  2089 60
28221.000000  2090 60
28279.000000  2120 60
28293.000000  2127 60
28305.000000  2134 60
28379.000000  2172 60
28391.000000  2179 60
28425.000000  2196 60
28449.000000  2209 60
28465.000000  2217 60
28477.000000  2223 60
28503.000000  2237 60
28507.000000  2239 60
28527.000000  2249 60
28527.000000  2249 60
28537.000000  2254 60
28547.000000  2259 60
28651.000000  2313 60
28681.000000  2329 60
28701.000000  2339 60
28703.000000  2341 60
28749.000000  2365 60
28807.000000  2395 60
28853.000000  2419 60
28855.000000  2420 60
28917.000000  2452 60
28919.000000  2453 60
28921.000000  2454 60
28933.000000  2460 60
28955.000000  2472 60
29011.000000  2501 60
29025.000000  2508 60
29055.000000  2524 60
29119.000000  2557 60
29133.000000  2564 60
29183.000000  2590 60
29191.000000  2594 60
29211.000000  2605 60
29221.000000  2610 60
29231.000000  2615 60
29297.000000  2649 60
29309.000000  2655 60
29329.000000  2666 60
29347.000000  2675 60
29379.000000  2692 60
29381.000000  2693 60
29487.000000  2748 60
29489.000000  2749 60
29509.000000  2760 60
29573.000000  2793 60
29609.000000  2811 60
29637.000000  2826 60
29639.000000  2827 60
29645.000000  2830 60
29677.000000  2847 60
29699.000000  2858 60
29701.000000  2859 60
29759.000000  2889 60
29759.000000  2889 60
29759.000000  2889 60
29807.000000  2914 60
29819.000000  2921 60
29859.000000  2941 60
29883.000000  2954 60
29897.000000  2961 60
29913.000000  2970 60
29947.000000  2987 60
29949.000000  2988 60
29993.000000  3011 60
29993.000000  3011 60
30011.000000  3021 60
30029.000000  3030 60
30069.000000  3051 60
30093.000000  3063 60
30129.000000  3082 60
30131.000000  3083 60
30151.000000  3093 60
30209.000000  3123 60
30217.000000  3128 60
30273.000000  3157 60
30287.000000  3164 60
30323.000000  3183 60
30335.000000  3189 60
30361.000000  3203 60
30377.000000  3211 60
30389.000000  3217 60
30435.000000  3241 60
30447.000000  3247 60
30461.000000  3255 60
30461.000000  3255 60
30491.000000  3270 60
30505.000000  3277 60
30527.000000  3289 60
30557.000000  3305 60
30581.000000  3317 60
30583.000000  3318 60
30597.000000  3325 60
30619.000000  3337 60
30645.000000  3350 60
30675.000000  3366 60
30695.000000  3376 60
30721.000000  3390 60
30731.000000  3395 60
30769.000000  3415 60
30771.000000  3416 60
30793.000000  3427 60
30855.000000  3459 60
30857.000000  3461 60
30867.000000  3466 60
30899.000000  3482 60
30929.000000  3498 60
30959.000000  3513 60
30961.000000  3515 60
31011.000000  3541 60
31071.000000  3572 60
31073.000000  3573 60
31087.000000  3580 60
31103.000000  3588 60
31153.000000  3614 60
31167.000000  3622 60
31193.000000  3635 60
31211.000000  3645 60
31257.000000  3669 60
31259.000000  3669 60
31309.000000  3695 60
31369.000000  3727 60
31411.000000  3749 60
31445.000000  3766 60
31473.000000  3781 60
31473.000000  3781 60
31473.000000  3781 60
31485.000000  3787 60
31517.000000  3804 60
31521.000000  3806 60
31543.000000  3817 60
31557.000000  3824 60
31557.000000  3824 60
