32759.000000  52 100
32865.000000  136 100
32865.000000  136 100
32935.000000  195 100
32991.000000  243 100
33075.000000  315 100
33093.000000  330 100
33093.000000  330 100
33125.000000  358 100
33183.000000  407 100
33231.000000  448 100
33231.000000  448 100
33231.000000  448 100
33231.000000  448 100
33309.000000  515 100
33311.000000  517 100
33341.000000  543 100
33401.000000  594 100
33435.000000  623 100
33457.000000  642 100
33471.000000  654 100
33473.000000  656 100
33527.000000  702 100
33559.000000  730 100
33587.000000  754 100
33607.000000  771 100
33635.000000  795 100
33651.000000  808 100
33667.000000  822 100
33713.000000  862 100
33749.000000  893 100
33787.000000  925 100
33817.000000  951 100
33857.000000  986 100
33871.000000  998 100
33873.000000  999 100
33893.000000  1016 100
33949.000000  1064 100
33951.000000  1066 100
34029.000000  1133 100
34031.000000  1135 100
34085.000000  1181 100
34159.000000  1245 100
34243.000000  1317 100
34273.000000  1343 100
34287.000000  1355 100
34339.000000  1399 100
34373.000000  1428 100
34381.000000  1436 100
34429.000000  1477 100
34463.000000  1506 100
34511.000000  1547 100
34569.000000  1597 100
34603.000000  1626 100
34627.000000  1647 100
34681.000000  1693 100
34719.000000  1726 100
34721.000000  1728 100
34751.000000  1754 100
34789.000000  1786 100
34791.000000  1788 100
34905.000000  1886 100
34945.000000  1920 100
34977.000000  1948 100
35047.000000  2008 100
35047.000000  2008 100
35089.000000  2044 100
35139.000000  2087 100
35157.000000  2103 100
35189.000000  2130 100
35243.000000  2177 100
35273.000000  2202 100
35273.000000  2202 100
35333.000000  2254 100
35369.000000  2285 100
35371.000000  2287 100
35391.000000  2304 100
35405.000000  2316 100
35435.000000  2342 100
35469.000000  2371 100
35493.000000  2392 100
35493.000000  2392 100
35555.000000  2445 100
35631.000000  2510 100
35661.000000  2536 100
35709.000000  2578 100
37497.000000  4117 100
37499.000000  4119 100
37521.000000  4138 100
37551.000000  4164 100
37605.000000  4210 100
37607.000000  4212 100
37619.000000  4222 100
37633.000000  4234 100
37633.000000  4234 100
37657.000000  4255 100
37667.000000  4264 100
37677.000000  4272 100
37677.000000  4272 100
37705.000000  4296 100
37715.000000  4305 100
37733.000000  4320 100
37741.000000  4327 100
37743.000000  4329 100
37775.000000  4357 100
37829.000000  4403 100
37851.000000  4422 100
37885.000000  4451 100
37907.000000  4470 100
37943.000000  4501 100
37945.000000  4503 100
38027.000000  4574 100
38029.000000  4575 100
38055.000000  4598 100
38089.000000  4627 100
38091.000000  4629 100
38105.000000  4641 100
38153.000000  4682 100
38205.000000  4727 100
38231.000000  4749 100
38277.000000  4789 100
38293.000000  4803 100
38295.000000  4804 100
38305.000000  4813 100
38317.000000  4824 100
38335.000000  4839 100
38383.000000  4880 100
38421.000000  4913 100
38423.000000  4915 100
38443.000000  4932 100
38523.000000  5001 100
38525.000000  5003 100
38551.000000  5025 100
38551.000000  5025 100
38577.000000  5048 100
38585.000000  5054 100
38621.000000  5085 100
38623.000000  5087 100
38695.000000  5149 100
38701.000000  5154 100
38701.000000  5154 100
38719.000000  5170 100
38797.000000  5237 100
38799.000000  5239 100
38819.000000  5256 100
38819.000000  5256 100
38881.000000  5310 100
