42573.000000  30 80
42617.000000  56 80
42659.000000  83 80
42701.000000  110 80
42791.000000  171 80
42847.000000  209 80
42891.000000  239 80
42945.000000  275 80
43039.000000  339 80
43173.000000  431 80
43333.000000  540 80
43389.000000  578 80
43489.000000  646 80
43491.000000  647 80
43569.000000  701 80
43569.000000  701 80
43603.000000  724 80
43679.000000  776 80
43693.000000  785 80
43719.000000  803 80
43753.000000  826 80
43755.000000  827 80
43775.000000  841 80
43809.000000  864 80
43811.000000  866 80
43853.000000  894 80
43873.000000  908 80
43887.000000  917 80
43905.000000  930 80
43935.000000  950 80
43937.000000  951 80
43949.000000  960 80
43971.000000  975 80
43987.000000  986 80
44007.000000  999 80
44015.000000  1005 80
44015.000000  1005 80
44037.000000  1020 80
44037.000000  1020 80
44053.000000  1031 80
44069.000000  1042 80
44083.000000  1051 80
44097.000000  1061 80
44097.000000  1061 80
44125.000000  1080 80
44145.000000  1093 80
44201.000000  1132 80
44209.000000  1137 80
44225.000000  1148 80
44235.000000  1155 80
44287.000000  1190 80
44289.000000  1192 80
46449.000000  2668 80
46451.000000  2670 80
46453.000000  2671 80
46501.000000  2704 80
46539.000000  2730 80
46583.000000  2760 80
46619.000000  2785 80
46635.000000  2796 80
46643.000000  2801 80
46665.000000  2816 80
46709.000000  2846 80
46745.000000  2871 80
46747.000000  2872 80
46771.000000  2889 80
46805.000000  2912 80
46859.000000  2949 80
46881.000000  2964 80
46883.000000  2965 80
46915.000000  2987 80
46951.000000  3012 80
46953.000000  3013 80
46985.000000  3035 80
46985.000000  3035 80
46985.000000  3035 80
47041.000000  3073 80
47041.000000  3073 80
47041.000000  3073 80
47081.000000  3101 80
47103.000000  3115 80
47129.000000  3133 80
47151.000000  3149 80
47163.000000  3157 80
47189.000000  3174 80
47201.000000  3183 80
47229.000000  3202 80
47239.000000  3209 80
47259.000000  3222 80
47275.000000  3233 80
47295.000000  3247 80
47309.000000  3257 80
47311.000000  3258 80
47337.000000  3276 80
47345.000000  3281 80
47345.000000  3281 80
47361.000000  3292 80
47437.000000  3344 80
47439.000000  3345 80
47449.000000  3352 80
47481.000000  3374 80
47515.000000  3397 80
47515.000000  3397 80
47533.000000  3410 80
47585.000000  3445 80
47619.000000  3469 80
47641.000000  3484 80
47675.000000  3507 80
47705.000000  3527 80
47733.000000  3546 80
47763.000000  3567 80
47779.000000  3578 80
47825.000000  3609 80
47825.000000  3609 80
47855.000000  3630 80
47891.000000  3655 80
47927.000000  3679 80
47973.000000  3711 80
48019.000000  3742 80
48033.000000  3752 80
48087.000000  3789 80
48087.000000  3789 80
48103.000000  3800 80
48137.000000  3823 80
48159.000000  3838 80
48193.000000  3861 80
48267.000000  3912 80
48279.000000  3920 80
48313.000000  3943 80
48365.000000  3979 80
48383.000000  3991 80
48419.000000  4016 80
48469.000000  4050 80
48495.000000  4068 80
48543.000000  4101 80
48575.000000  4123 80
48611.000000  4147 80
48657.000000  4179 80
48709.000000  4215 80
48745.000000  4239 80
48747.000000  4241 80
48759.000000  4249 80
48761.000000  4250 80
48809.000000  4283 80
48811.000000  4284 80
48839.000000  4303 80
48841.000000  4305 80
48869.000000  4324 80
48891.000000  4339 80
48947.000000  4377 80
48947.000000  4377 80
48983.000000  4402 80
49021.000000  4428 80
49045.000000  4444 80
49065.000000  4458 80
49115.000000  4492 80
49115.000000  4492 80
49115.000000  4492 80
49155.000000  4520 80
49197.000000  4549 80
49237.000000  4576 80
49305.000000  4623 80
49305.000000  4623 80
49359.000000  4659 80
49383.000000  4676 80
49417.000000  4699 80
49439.000000  4714 80
49449.000000  4721 80
49479.000000  4742 80
49481.000000  4743 80
49513.000000  4765 80
49569.000000  4803 80
49645.000000  4855 80
49645.000000  4855 80
49691.000000  4887 80
49709.000000  4899 80
49801.000000  4962 80
49845.000000  4992 80
49845.000000  4992 80
49855.000000  4999 80
49883.000000  5018 80
49917.000000  5042 80
49953.000000  5066 80
49955.000000  5068 80
49985.000000  5088 80
50021.000000  5113 80
50029.000000  5118 80
50063.000000  5142 80
50093.000000  5162 80
50095.000000  5163 80
50177.000000  5220 80
50265.000000  5280 80
50349.000000  5337 80
50363.000000  5347 80
50363.000000  5347 80
50387.000000  0 80
50387.000000  0 80
50403.000000  5374 80
50479.000000  5427 80
50535.000000  5465 80
50555.000000  5479 80
50629.000000  5529 80
50667.000000  5555 80
50669.000000  5557 80
50741.000000  5606 80
50777.000000  5631 80
50805.000000  5650 80
50807.000000  5651 80
50837.000000  5672 80
50883.000000  5703 80
50921.000000  5729 80
50929.000000  5735 80
50947.000000  5747 80
50947.000000  5747 80
50975.000000  5766 80
50997.000000  5781 80
50997.000000  5781 80
51029.000000  5803 80
51031.000000  5804 80
51047.000000  5815 80
51071.000000  5832 80
51085.000000  5841 80
51105.000000  5855 80
51129.000000  5872 80
51161.000000  5893 80
51193.000000  5915 80
51227.000000  5939 80
51251.000000  5955 80
51267.000000  5966 80
51275.000000  5972 80
51283.000000  5977 80
51315.000000  5999 80
51317.000000  6000 80
51323.000000  6005 80
51339.000000  6015 80
51363.000000  6032 80
51387.000000  6048 80
51397.000000  6055 80
51411.000000  6065 80
51433.000000  6080 80
51467.000000  6103 80
51489.000000  6118 80
51523.000000  6141 80
51539.000000  6152 80
51613.000000  6203 80
51633.000000  6217 80
51653.000000  6231 80
51671.000000  6243 80
51701.000000  6263 80
51723.000000  6279 80
51725.000000  6280 80
51781.000000  6318 80
51807.000000  6336 80
51823.000000  6347 80
51823.000000  6347 80
51879.000000  6385 80
51881.000000  6387 80
