38507.000000  77 100
38603.000000  157 100
38691.000000  232 100
39013.000000  510 100
39123.000000  605 100
39183.000000  657 100
39431.000000  872 100
39579.000000  1000 100
39707.000000  1111 100
39803.000000  1194 100
39857.000000  1241 100
39913.000000  1290 100
40121.000000  1470 100
40215.000000  1552 100
40533.000000  1827 100
40535.000000  1829 100
40971.000000  2208 100
41077.000000  2299 100
41493.000000  2661 100
41683.000000  2825 100
41787.000000  2916 100
42083.000000  3173 100
42085.000000  3175 100
42165.000000  3244 100
42165.000000  3244 100
42201.000000  3275 100
42429.000000  3473 100
42577.000000  3602 100
42661.000000  3675 100
42815.000000  3809 100
42929.000000  3908 100
42955.000000  3930 100
42955.000000  3930 100
43017.000000  3984 100
43191.000000  4135 100
43193.000000  4137 100
43217.000000  4158 100
43217.000000  4158 100
43379.000000  4299 100
43453.000000  4363 100
43475.000000  4382 100
43475.000000  4382 100
43575.000000  4469 100
43595.000000  4486 100
43597.000000  4488 100
43679.000000  4559 100
43679.000000  4559 100
43739.000000  4611 100
43845.000000  4703 100
43865.000000  4721 100
43929.000000  4777 100
44145.000000  4964 100
44389.000000  5176 100
44391.000000  5178 100
44413.000000  5197 100
44575.000000  5338 100
44577.000000  5340 100
44703.000000  5449 100
44705.000000  5451 100
44835.000000  5564 100
44865.000000  5590 100
44867.000000  5592 100
44891.000000  5613 100
45201.000000  5883 100
45673.000000  6293 100
45853.000000  6450 100
45855.000000  6451 100
45889.000000  6481 100
45913.000000  6502 100
45945.000000  6530 100
46167.000000  6723 100
46265.000000  6808 100
46497.000000  7010 100
46503.000000  7015 100
46503.000000  7015 100
46641.000000  7135 100
46695.000000  7182 100
46909.000000  7368 100
47059.000000  7499 100
47121.000000  7554 100
47267.000000  7688 100
47327.000000  7744 100
47575.000000  7973 100
47919.000000  8292 100
47993.000000  8361 100
48175.000000  8529 100
48345.000000  8687 100
48447.000000  8781 100
48681.000000  8998 100
48699.000000  9014 100
48789.000000  9098 100
48829.000000  9135 100
48951.000000  9248 100
49083.000000  9370 100
49117.000000  9402 100
49117.000000  9402 100
49247.000000  9522 100
49471.000000  9729 100
49573.000000  9824 100
49575.000000  9826 100
49691.000000  9933 100
49727.000000  9966 100
49801.000000  10035 100
49859.000000  10089 100
49893.000000  10120 100
49999.000000  10218 100
49999.000000  10218 100
50063.000000  10277 100
50093.000000  10305 100
50421.000000  10609 100
50423.000000  10611 100
50439.000000  10626 100
50563.000000  10741 100
50621.000000  10794 100
50621.000000  10794 100
50641.000000  10813 100
50813.000000  10972 100
50873.000000  11028 100
51003.000000  11148 100
51099.000000  11237 100
51227.000000  11355 100
51259.000000  11385 100
51385.000000  11502 100
51405.000000  11520 100
51407.000000  11522 100
51425.000000  11539 100
51461.000000  11572 100
51461.000000  11572 100
51481.000000  11591 100
51647.000000  11744 100
51669.000000  11765 100
51725.000000  11817 100
51727.000000  11819 100
51759.000000  11848 100
51783.000000  11870 100
51877.000000  11957 100
51899.000000  11978 100
51913.000000  11991 100
52553.000000  12583 100
52573.000000  12602 100
52735.000000  12752 100
52959.000000  12959 100
53011.000000  13008 100
53035.000000  13030 100
53091.000000  13082 100
53123.000000  13111 100
53123.000000  13111 100
53147.000000  13133 100
53261.000000  13239 100
53263.000000  13241 100
53451.000000  13415 100
53539.000000  13497 100
53539.000000  13497 100
53557.000000  13513 100
53731.000000  13674 100
53799.000000  13737 100
53897.000000  13828 100
54083.000000  14000 100
54085.000000  14002 100
54221.000000  14128 100
54249.000000  14154 100
54575.000000  14456 100
54657.000000  14532 100
54733.000000  14602 100
54759.000000  14626 100
54905.000000  14762 100
54999.000000  14849 100
54999.000000  14849 100
55059.000000  14904 100
55109.000000  14951 100
55123.000000  14963 100
55123.000000  14963 100
55185.000000  15021 100
55221.000000  15054 100
55245.000000  15076 100
55459.000000  15275 100
55493.000000  15306 100
55493.000000  15306 100
55581.000000  15388 100
55729.000000  15525 100
55931.000000  15712 100
55951.000000  15730 100
55953.000000  15732 100
55991.000000  15767 100
55991.000000  15767 100
56159.000000  15923 100
56161.000000  15925 100
56439.000000  16182 100
56479.000000  16219 100
56481.000000  16221 100
56519.000000  16256 100
56521.000000  16258 100
56541.000000  16277 100
56543.000000  16279 100
56581.000000  16314 100
56581.000000  16314 100
56679.000000  16405 100
56737.000000  16458 100
56739.000000  16460 100
56747.000000  16467 100
56855.000000  16567 100
56881.000000  16591 100
56881.000000  16591 100
56917.000000  16625 100
56919.000000  16627 100
56949.000000  16655 100
56951.000000  16656 100
57097.000000  16791 100
57201.000000  16888 100
57449.000000  17118 100
57577.000000  17236 100
57669.000000  17321 100
57671.000000  17323 100
57681.000000  17332 100
57709.000000  17358 100
57853.000000  17492 100
57927.000000  17560 100
58081.000000  17703 100
58083.000000  17705 100
58159.000000  17775 100
58159.000000  17775 100
58159.000000  17775 100
58231.000000  17842 100
58369.000000  17970 100
58435.000000  18031 100
58493.000000  18084 100
58573.000000  18159 100
58725.000000  18299 100
58883.000000  18446 100
58939.000000  18497 100
58941.000000  18499 100
58989.000000  18544 100
58991.000000  18546 100
59217.000000  18755 100
59439.000000  18961 100
59615.000000  19123 100
59773.000000  19270 100
59799.000000  19294 100
59913.000000  19399 100
59927.000000  19413 100
59963.000000  19446 100
60091.000000  19564 100
60093.000000  19566 100
60113.000000  19585 100
60129.000000  19600 100
60263.000000  19724 100
60425.000000  19874 100
60425.000000  19874 100
60449.000000  19896 100
60551.000000  19991 100
60553.000000  19992 100
60657.000000  20089 100
60685.000000  20115 100
60687.000000  20116 100
60703.000000  20131 100
60757.000000  20181 100
60857.000000  20274 100
60859.000000  20276 100
60875.000000  20291 100
60933.000000  20344 100
61097.000000  20496 100
61145.000000  20541 100
61145.000000  20541 100
61153.000000  20548 100
61169.000000  20563 100
61219.000000  20609 100
61251.000000  20639 100
61275.000000  20661 100
61417.000000  20793 100
61471.000000  20843 100
61501.000000  20870 100
61639.000000  20998 100
61639.000000  20998 100
61663.000000  21020 100
